Name,URL
f2e91d10-03ee-4c21-b262-c49b6d02f534,https://drive.google.com/drive/folders/19QMmmh9vr-d6kxm5tVTmtHBLH5ITNOef
f203f465-7eb9-45fd-ae59-029eb50b428c,https://drive.google.com/drive/folders/1DMcsgpIMlmgtwh5uc5csar0A_EE-fsGb
f2ec3a1d-c44e-4876-806d-bd86d9b8559e,https://drive.google.com/drive/folders/1HO0coWWJ1TETWLsxpcO6NWXQEvFqUlCa
f2966649-f802-4b2d-9e5c-6748e9379e4d,https://drive.google.com/drive/folders/1QPFNS3jQimvAaHLmXLy4qpMEXomAa_X9
f19bbd69-6ad9-4ae3-80dd-850ab478316b,https://drive.google.com/drive/folders/1RwpEyKp7hAQ89SbVlBRfkOH6vv430VMz
f16f7113-b2d5-4430-8a55-6f6f5e7409a6,https://drive.google.com/drive/folders/1ankBvhwIwR50GZuHa5J2lrAeba9zLVai
f21aec44-3847-46d2-97d4-ce28d00434c2,https://drive.google.com/drive/folders/1duElPQWTyaQFwKqiiOS8TODtDhGzS-TL
f255fd1e-4706-4bb3-b178-bbbb43dd640c,https://drive.google.com/drive/folders/1ggc9LEWv6ZzQEGIq2Qw3BmrZ4iIhp3gw
f3123a4e-e025-47e1-8079-87f91bf46125,https://drive.google.com/drive/folders/1yB5UGuJLOFU2vZtZ3e07SurJe3Tk8HES
ee4bed5f-cf8a-4bff-b044-f19131b9efd3,https://drive.google.com/drive/folders/13dhxGufFnYNj_ewfnsWWcZBXfJfOYVHa
eee715d3-48ea-421b-aee0-82bdc7cab562,https://drive.google.com/drive/folders/17Zh8jUFxXmZ4nchmouVconN4UlO0IDeO
eeafad19-b1dc-4c80-a078-f6bd46c8f56c,https://drive.google.com/drive/folders/18XUqYL-mIOEP4s8I7cMWxaG2mNpmtptL
f03204ae-2e3c-421b-b394-1ff67514a7a6,https://drive.google.com/drive/folders/1GHa7ZbJNOdnne9feGXxR41Ruv5zA3Ef3
ef50bb0b-4da3-48c2-9b41-0a33d11c5e99,https://drive.google.com/drive/folders/1NkWG3NsHosPd7eL4Ij9Fd-onuK9il35O
ede1d848-a2f0-4a88-9575-0380489c10bf,https://drive.google.com/drive/folders/1SddP5VgKBYP2i3EuwQ_oTFmkVBPxjWIW
ef7f7200-3bdb-4d30-82cb-990ea9e4099c,https://drive.google.com/drive/folders/1WGoiGtGcRSqMSTDP5U07Yo228ODro4m2
f0833947-195c-4641-851e-24438132f7d5,https://drive.google.com/drive/folders/1pNWjYHQpuQSytLZ79woalDl1MmaacLGU
f147d18c-6084-44aa-aaa2-1b573b79063b,https://drive.google.com/drive/folders/1vnY3UhLJbAwS_swl1jQ__6TSYriMmPuF
efbdc21f-348d-4a95-9bdd-960bfe08a54f,https://drive.google.com/drive/folders/1ydzB9xAXTIn_Q3SjKvGEUTUuQG5InrTS
eced89b1-bd67-4647-bff1-5a12b7792202,https://drive.google.com/drive/folders/12BLmCQkZG66ZGEZ5tXoo1BSK80kYq9BT
eddb8c2c-1f9f-484a-8200-75c7d67266ff,https://drive.google.com/drive/folders/138WUkbSwoQEXZ2jkF32iYNnxkHAhm1go
ed60ceff-be65-4bd3-82f8-0a3babde67c5,https://drive.google.com/drive/folders/1BjZihrecYHrcdmKoarXnYdQPI0X2TDfk
ecefad27-45dd-4daa-9779-6d8a6755d9e9,https://drive.google.com/drive/folders/1IglCRaUyfr8fc5RjXwqV8Xw7S4c3M6Jq
edd22119-c9d9-4c48-b649-aca87470a8fd,https://drive.google.com/drive/folders/1S_TH09m0gRYX7ZZlB3LW4SEKSJCw3-cZ
edd5cd7d-b100-4f80-8b34-2688418963dd,https://drive.google.com/drive/folders/1cAHY8IY44mNwSJ84tkwF-Mqn4GICbi2z
edbc38fc-bce4-4a57-b52a-7a5a41e3f050,https://drive.google.com/drive/folders/1niHcRur6cEOx-gCVWyTq-8AuFBr_NrkU
ed7d80a7-87b9-4913-8730-b53383d01745,https://drive.google.com/drive/folders/1pgtmgHYed4zq5rbw8yNNhqFp6d1oYVbU
ed0fc2c3-4a99-44b8-8f9b-0d896a0b7993,https://drive.google.com/drive/folders/1taaH3X0r_0ubvYjyzw_548MY7siadgYu
ecbfb970-42ca-4fce-9ce6-58d59759d3c9,https://drive.google.com/drive/folders/1vBlt08OeM1PeBUvfouFoaEGSwfNjfKa4
ebc4f361-93f0-4728-a051-570262dc73c8,https://drive.google.com/drive/folders/132Bqs3CIKUo4NYXT0OuNrFQYJoi9GSqb
ea6c5dc3-cc0e-4b30-9f23-a8438e5d068c,https://drive.google.com/drive/folders/1AHdNukd5V1A4S5w1VQFMqd59VzhxOv9Z
eb7d6239-47c2-4974-932b-9606a5821208,https://drive.google.com/drive/folders/1H7_uvWgb83a1UQj77RHK-JX4m9CTmhXM
eb037efe-0162-45a5-ab17-6d0d2d85cdd1,https://drive.google.com/drive/folders/1N-xV8YpPVq9xCBmVwOdQrtqqHNaGKT9P
eb027513-d3cf-40db-bc90-e9aa1057ca89,https://drive.google.com/drive/folders/1QvNGFcMzuX5WoB091q1687ihdtAXe38x
ec6cf88d-4d7f-4b37-b777-16ea24ed0f37,https://drive.google.com/drive/folders/1RllEFXCC22L3q1W2gZb1Hpdhm7o2jJKs
